UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,12,2025,21,4507240,2306106,2201134,1664549,1577961,333853,326525,41008,36687,149828,147272,7394,7034,109474,105655,1764720,1674502,390039,381283,64951,59635,190940,186513,15334,14657,1704999,1635431,1150175,1091831,301975,296384,18057,17261,143542,141338,5190,5111,86060,83506,1229176,1168302,346509,340147,33158,31960,178144,174470,11107,10802,601107,565703,514374,486130,31878,30141,22951,19426,6286,5934,2204,1923,23414,22149,535544,506200,43530,41136,31793,27675,12796,12043,4227,3855
R,12,2025,22,4514335,2307332,2207003,1670912,1584584,330059,325360,39815,36541,153856,151649,7189,6846,105501,102023,1767371,1677818,383613,377663,63508,59259,193406,189755,14939,14276,1716646,1647542,1164528,1103106,298669,295973,17626,17191,147820,145833,5091,4999,82912,80440,1240534,1176837,341246,337597,32604,31834,181108,177838,10874,10570,590686,559461,506384,481478,31390,29387,22189,19350,6036,5816,2098,1847,22589,21583,526837,500981,42367,40066,30904,27425,12298,11917,4065,3706
R,12,2025,23,4501219,2299248,2201971,1661469,1577522,331641,328236,39447,36522,158648,154888,7027,6818,101016,97985,1753570,1666722,382547,378338,62820,59167,196381,191047,14600,14034,1715704,1647982,1160056,1099967,300681,299328,17747,17285,152677,149313,5084,4926,79459,77163,1232651,1170439,341203,339137,32584,31856,184440,179722,10801,10366,583544,553989,501413,477555,30960,28908,21700,19237,5971,5575,1943,1892,21557,20822,520919,496283,41344,39201,30236,27311,11941,11325,3799,3668
R,12,2025,24,4538192,2316241,2221951,1668966,1589794,336735,332121,38839,36389,165515,160457,6789,6657,99397,96533,1759431,1677651,386794,381194,62442,59340,202384,195906,14169,13865,1739721,1674089,1173233,1117370,306081,303464,17832,17404,159717,154877,4920,4701,77938,76273,1244275,1186965,345741,342659,32899,32353,190771,184830,10486,10165,576520,547862,495733,472424,30654,28657,21007,18985,5798,5580,1869,1956,21459,20260,515156,490686,41053,38535,29543,26987,11613,11076,3683,3700
R,12,2025,25,4617220,2354936,2262284,1689790,1609552,347058,342992,39292,37208,173806,170660,6892,6711,98098,95161,1779041,1695799,396044,391161,63251,60164,210163,205727,14186,13880,1777727,1712967,1192570,1136050,316917,314096,18264,17731,167891,165054,5092,4694,76993,75342,1262672,1204485,355684,352545,33658,32899,198633,194681,10628,10111,577209,549317,497220,473502,30141,28896,21028,19477,5915,5606,1800,2017,21105,19819,516369,491314,40360,38616,29593,27265,11530,11046,3558,3769
R,12,2025,26,4518343,2298920,2219423,1654483,1582353,337735,334501,38355,36417,167548,168145,6807,6473,93992,91534,1739842,1665110,384817,380990,61879,59131,201592,201289,14037,13475,1741016,1685161,1173573,1121435,308721,306553,18020,17716,161885,162647,5002,4564,73815,72246,1240707,1186807,346061,343642,33332,32736,190634,190561,10481,9892,557904,534262,480910,460918,29014,27948,20335,18701,5663,5498,1805,1909,20177,19288,499135,478303,38756,37348,28547,26395,10958,10728,3556,3583
R,12,2025,27,4532803,2299628,2233175,1655995,1588078,339244,338440,37774,36140,167202,173674,6728,6494,92685,90349,1739884,1669937,385015,383788,61218,59172,200979,206151,14020,13320,1747155,1702527,1179458,1129792,310534,311013,17875,17603,161463,168076,4915,4615,72910,71428,1245514,1194586,346853,347160,33227,32985,190020,195503,10524,9877,552473,530648,476537,458286,28710,27427,19899,18537,5739,5598,1813,1879,19775,18921,494370,475351,38162,36628,27991,26187,10959,10648,3496,3443
R,12,2025,28,4492743,2274049,2218694,1636207,1572941,335055,335932,36851,35276,170611,180910,6594,6400,88731,87235,1716506,1651726,378276,379001,59928,58079,203194,212550,13429,13033,1732201,1698399,1167874,1122752,307487,309467,17476,17485,165038,175350,4810,4647,69516,68698,1230845,1184794,341506,343590,32663,32711,192562,202152,10039,9730,541848,520295,468333,450189,27568,26465,19375,17791,5573,5560,1784,1753,19215,18537,485661,466932,36770,35411,27265,25368,10632,10398,3390,3303
R,12,2025,29,4534510,2292228,2242282,1651991,1588645,334463,338097,36943,34856,174716,188541,6695,6394,87420,85749,1731023,1665836,376223,379851,60294,57794,206952,219854,13596,13247,1750834,1723913,1183701,1139547,306920,312120,17651,17288,169289,182944,4862,4687,68411,67327,1245600,1200162,339631,345096,32898,32495,196730,209438,10183,9995,541394,518369,468290,449098,27543,25977,19292,17568,5427,5597,1833,1707,19009,18422,485423,465674,36592,34755,27396,25299,10222,10416,3413,3252
R,12,2025,30,4588754,2321388,2267366,1667643,1603135,345519,346628,37089,34882,178744,192944,6821,6708,85572,83069,1744586,1677652,385777,386809,60821,57760,210426,223199,13744,13558,1778880,1746949,1198206,1151937,317628,320075,17908,17349,173289,187297,4981,4930,66868,65361,1258257,1210612,349139,351713,33675,32745,200193,212932,10349,10283,542508,520417,469437,451198,27891,26553,19181,17533,5455,5647,1840,1778,18704,17708,486329,467040,36638,35096,27146,25015,10233,10267,3395,3275
R,12,2025,31,4650799,2351744,2299055,1682070,1618497,359907,361853,37254,35679,182317,194521,6917,6876,83279,81629,1756570,1691327,398323,400724,61176,58966,213214,224353,14056,13636,1809308,1781081,1212186,1169576,331843,335192,18285,17843,176868,189011,5107,5093,65019,64366,1270243,1226924,361760,365865,34298,33772,203173,214364,10646,10374,542436,517974,469884,448921,28064,26661,18969,17836,5449,5510,1810,1783,18260,17263,486327,464403,36563,34859,26878,25194,10041,9989,3410,3262
R,12,2025,32,4735100,2397883,2337217,1710420,1641097,374851,374338,38286,36590,187559,198803,7156,6877,79611,79512,1781235,1711744,410851,411600,61511,59897,217723,227944,14118,13695,1850819,1818128,1235637,1190786,346397,347552,18980,18847,182264,193258,5246,5093,62295,62592,1290986,1246354,374382,376686,34640,34920,207947,218069,10669,10405,547064,519089,474783,450311,28454,26786,19306,17743,5295,5545,1910,1784,17316,16920,490249,465390,36469,34914,26871,24977,9776,9875,3449,3290
R,12,2025,33,4832231,2446011,2386220,1745071,1677877,383965,382914,39763,37160,191870,203304,7215,7017,78127,77948,1814354,1746957,417944,418129,63495,60493,221819,232645,14167,13897,1891956,1862324,1264176,1223233,355133,355429,19932,19363,186548,197804,5296,5175,60871,61320,1318039,1277495,381128,382723,35984,35491,212231,222946,10769,10536,554055,523896,480895,454644,28832,27485,19831,17797,5322,5500,1919,1842,17256,16628,496315,469462,36816,35406,27511,25002,9588,9699,3398,3361
R,12,2025,34,4894138,2466203,2427935,1758865,1703821,386276,392971,39833,36725,198600,209794,7968,7409,74661,77215,1824184,1771279,418157,427633,62671,59606,227980,239975,15169,14662,1917884,1911581,1284251,1258567,356999,363742,20061,19441,193107,203974,5863,5530,57603,60327,1334446,1311102,380955,390237,35305,35063,218198,229723,11540,11235,548319,516354,474614,445254,29277,29229,19772,17284,5493,5820,2105,1879,17058,16888,489738,460177,37202,37396,27366,24543,9782,10252,3629,3427
R,12,2025,35,4951714,2497100,2454614,1790621,1730317,384267,392232,39267,36213,203815,214652,8141,7633,70989,73567,1852589,1794730,413521,424735,61046,58329,232808,243481,15141,14571,1946511,1944500,1313289,1290587,355097,362831,19566,19214,198092,208925,5933,5732,54534,57211,1360613,1340472,376709,387510,34040,34211,222962,233533,11438,11206,550589,510114,477332,439730,29170,29401,19701,16999,5723,5727,2208,1901,16455,16356,491976,454258,36812,37225,27006,24118,9846,9948,3703,3365
R,12,2025,36,4824023,2432649,2391374,1749828,1686169,368789,379811,37767,34626,202194,214700,8249,7276,65822,68792,1807433,1746185,395490,409812,58097,55404,229072,241949,14629,13839,1902931,1903024,1290267,1264475,340646,351849,18737,18509,196698,209084,6074,5508,50509,53599,1334209,1310974,360216,374507,32240,32652,219843,232550,11136,10764,529718,488350,459561,421694,28143,27962,19030,16117,5496,5616,2175,1768,15313,15193,473224,435211,35274,35305,25857,22752,9229,9399,3493,3075
R,12,2025,37,4733177,2384602,2348575,1728732,1668080,347019,361209,36969,33479,201703,213306,8012,7327,62167,65174,1782854,1724938,371592,389184,56181,53170,227592,239501,14257,13559,1859887,1868743,1272380,1253061,319922,333980,18140,17712,196310,207829,5883,5510,47252,50651,1313298,1297066,337563,354785,30622,31172,218564,230362,10826,10481,524715,479832,456352,415019,27097,27229,18829,15767,5393,5477,2129,1817,14915,14523,469556,427872,34029,34399,25559,21998,9028,9139,3431,3078
R,12,2025,38,4623655,2334893,2288762,1708963,1637794,329030,343243,35379,32057,194747,206025,8014,7105,58760,62538,1759979,1692449,352149,369716,53762,51133,219251,231227,14099,13185,1817637,1819338,1257664,1230806,302955,317046,17245,17002,189523,200885,5760,5296,44490,48303,1295973,1272824,319422,336582,29156,29882,210608,222608,10617,10133,517256,469424,451299,406988,26075,26197,18134,15055,5224,5140,2254,1809,14270,14235,464006,419625,32727,33134,24606,21251,8643,8619,3482,3052
R,12,2025,39,4603335,2326374,2276961,1715837,1640756,319679,334999,34711,31521,191772,202832,7956,7185,56419,59668,1765042,1692621,341255,359982,52568,50489,215441,226749,13742,12962,1808631,1809590,1263415,1234871,293776,309017,16780,16550,186496,197815,5667,5342,42497,45995,1300245,1274601,308825,327465,28333,29397,206824,218383,10277,9973,517743,467371,452422,405885,25903,25982,17931,14971,5276,5017,2289,1843,13922,13673,464797,418020,32430,32517,24235,21092,8617,8366,3465,2989
R,12,2025,40,4613871,2331072,2282799,1729843,1652833,314710,331359,34245,31260,189411,201931,7953,7242,54910,58174,1777530,1703417,335627,354998,52118,49909,212163,225534,13670,13138,1810123,1814737,1274075,1245541,289075,305854,16133,16414,184226,196854,5630,5516,40984,44558,1309357,1284049,303531,322901,27621,29129,203713,217113,10158,10255,520949,468062,455768,407292,25635,25505,18112,14846,5185,5077,2323,1726,13926,13616,468173,419368,32096,32097,24497,20780,8450,8421,3512,2883
R,12,2025,41,4527656,2280429,2247227,1697178,1630104,302060,323015,33377,30713,187842,200406,7622,6897,52350,56092,1742687,1678726,321497,345310,50641,49102,209668,223495,13269,12631,1772725,1785437,1252342,1227638,277471,298191,15868,16036,182692,195554,5386,5179,38966,42839,1285929,1264584,290798,314098,26974,28507,201349,215326,9857,9761,507704,461790,444836,402466,24589,24824,17509,14677,5150,4852,2236,1718,13384,13253,456758,414142,30699,31212,23667,20595,8319,8169,3412,2870
R,12,2025,42,4501281,2266432,2234849,1693801,1625076,296708,319661,33396,30375,184364,197930,7512,6944,50651,54863,1737762,1672598,315474,341041,50365,48899,205427,220336,12890,12671,1763597,1774155,1252734,1223213,272581,294852,15746,15851,179406,193198,5399,5245,37731,41796,1285193,1259155,285387,310165,26802,28441,197341,212345,9641,9802,502835,460694,441067,401863,24127,24809,17650,14524,4958,4732,2113,1699,12920,13067,452569,413443,30087,30876,23563,20458,8086,7991,3249,2869
R,12,2025,43,4547189,2287295,2259894,1715325,1648168,298147,323248,33641,30323,182192,196736,7565,7045,50425,54374,1759102,1695167,316684,344605,50920,49022,202871,218609,13041,12680,1777221,1790327,1267265,1237971,273967,297871,15895,15963,177191,191759,5399,5252,37504,41511,1299527,1273581,286597,313214,27180,28773,194765,210438,9751,9779,510074,469567,448060,410197,24180,25377,17746,14360,5001,4977,2166,1793,12921,12863,459575,421586,30087,31391,23740,20249,8106,8171,3290,2901
R,12,2025,44,4444497,2231582,2212915,1681676,1619841,289863,316336,31798,29084,172351,188922,7373,6560,48521,52172,1723619,1664919,307562,337008,48812,47211,192101,209577,12598,12049,1742475,1755569,1251709,1219970,266827,291820,15007,15337,167558,184058,5268,4803,36106,39581,1282642,1253949,278919,306562,26176,27681,184322,201636,9395,9179,489107,457346,429967,399871,23036,24516,16791,13747,4793,4864,2105,1757,12415,12591,440977,410970,28643,30446,22636,19530,7779,7941,3203,2870
R,12,2025,45,4475969,2248368,2227601,1695834,1629126,297420,324964,32103,29323,167313,185353,7477,6674,48221,52161,1737485,1674144,315144,345605,49110,47747,186879,205792,12840,12191,1748135,1765462,1255240,1224974,274276,299932,15314,15621,162357,180519,5287,4932,35661,39484,1285747,1258745,286278,314562,26473,28252,178859,197900,9551,9382,500233,462139,440594,404152,23144,25032,16789,13702,4956,4834,2190,1742,12560,12677,451738,415399,28866,31043,22637,19495,8020,7892,3289,2809
R,12,2025,46,4292862,2150491,2142371,1624115,1566532,283757,313410,30245,27763,160451,178922,6723,6395,45200,49349,1663221,1608990,300197,332979,46574,45285,178478,198272,11718,11560,1678542,1701912,1208524,1181445,261655,289356,14503,14773,155932,174449,4768,4746,33160,37143,1236939,1213110,272654,302997,25146,26785,171092,190863,8708,8889,471949,440459,415591,385087,22102,24054,15742,12990,4519,4473,1955,1649,12040,12206,426282,395880,27543,29982,21428,18500,7386,7409,3010,2671
R,12,2025,47,4156549,2076963,2079586,1573833,1523882,270731,301557,28507,26810,154764,174571,6373,5958,42755,46808,1610660,1564179,286248,319699,44040,43713,171902,193025,10913,10775,1622634,1649949,1172635,1148086,249698,278194,13907,14190,150397,170054,4601,4343,31396,35082,1199343,1178005,260113,290785,24077,25675,164822,185725,8189,8213,454329,429637,401198,375796,21033,23363,14600,12620,4367,4517,1772,1615,11359,11726,411317,386174,26135,28914,19963,18038,7080,7300,2724,2562
R,12,2025,48,4112802,2049709,2063093,1560728,1517995,263592,296119,28388,26758,149589,170707,6238,5951,41174,45563,1596170,1556974,278344,313762,43702,43491,165996,188645,10686,10710,1600007,1633785,1162688,1140862,243483,273385,14037,14526,145185,166349,4485,4385,30129,34278,1188290,1169902,253233,285608,24113,26044,158978,181609,7981,8201,449702,429308,398040,377133,20109,22734,14351,12232,4404,4358,1753,1566,11045,11285,407880,387072,25111,28154,19589,17447,7018,7036,2705,2509
R,12,2025,49,3950227,1965099,1985128,1493432,1460255,250249,281921,26989,25271,149438,169154,5897,5542,39094,42985,1527161,1496910,263744,298274,41532,41266,165241,186248,10275,10073,1531691,1566789,1109252,1091650,230824,260262,13452,13668,145216,164902,4254,4090,28693,32217,1133700,1118800,239635,271522,23067,24699,158583,179356,7705,7733,433408,418339,384180,368605,19425,21659,13537,11603,4222,4252,1643,1452,10401,10768,393461,378110,24109,26752,18465,16567,6658,6892,2570,2340
R,12,2025,50,3926567,1951893,1974674,1484042,1453095,248913,281317,26375,25179,150233,168968,5641,5429,36689,40686,1515539,1487821,261740,296522,40322,40467,164957,185236,9578,9650,1526419,1562861,1105656,1089201,230287,260465,13121,13650,146163,164847,4099,4049,27093,30649,1128619,1115107,238740,270889,22522,24246,158641,178708,7241,7434,425474,411813,378386,363894,18626,20852,13254,11529,4070,4121,1542,1380,9596,10037,386920,372714,23000,25633,17800,16221,6316,6528,2337,2216
R,12,2025,51,3907550,1940167,1967383,1480958,1455311,244820,277968,26093,24716,148019,165120,5574,5181,34703,39087,1510535,1488488,256617,292463,39545,39732,162000,180672,9491,9185,1525568,1563003,1110559,1096357,227447,258403,13049,13459,144196,161235,4095,3844,26222,29705,1132698,1121254,235532,268460,22247,24007,156270,174640,7267,7086,414599,404380,370399,358954,17373,19565,13044,11257,3823,3885,1479,1337,8481,9382,377837,367234,21085,24003,17298,15725,5730,6032,2224,2099
R,12,2025,52,3866862,1917766,1949096,1463827,1440592,242535,276467,25175,24495,147000,164772,5267,5099,33962,37671,1492736,1472416,253867,290235,38361,39036,160889,179936,9036,9051,1521073,1557979,1109043,1093152,226098,257543,12702,13483,143459,160999,3900,3791,25871,29011,1130797,1117364,233789,267264,21938,23956,155502,174115,7005,6994,396693,391117,354784,347440,16437,18924,12473,11012,3541,3773,1367,1308,8091,8660,361939,355052,20078,22971,16423,15080,5387,5821,2031,2057
R,12,2025,53,4005925,1987236,2018689,1522253,1498334,252682,287093,25840,24866,147305,165661,5286,5042,33870,37693,1551001,1530160,263592,300603,39527,39914,161018,180645,9059,9005,1590175,1626737,1166693,1149838,236573,268293,13284,13805,143655,161891,3967,3738,26003,29172,1188509,1174140,244090,277883,23035,24733,155587,174921,7015,7017,397061,391952,355560,348496,16109,18800,12556,11061,3650,3770,1319,1304,7867,8521,362492,356020,19502,22720,16492,15181,5431,5724,2044,1988
R,12,2025,54,4202555,2088540,2114015,1623228,1591710,258625,294634,25487,25391,142008,159322,5306,4907,33886,38051,1651920,1623883,269465,308091,39514,41040,155478,174041,9142,8984,1700786,1730347,1275717,1250498,242856,276493,13737,14364,138325,155702,3944,3698,26207,29592,1297654,1275239,250380,286014,23905,25943,150054,168490,7104,7055,387754,383668,347511,341212,15769,18141,11750,11027,3683,3620,1362,1209,7679,8459,354266,348644,19085,22077,15609,15097,5424,5551,2038,1929
R,12,2025,55,4328032,2152180,2175852,1680057,1647958,265224,299994,25969,25373,141500,159427,5149,5126,34281,37974,1709123,1679855,276242,313358,40500,41372,154655,173967,9112,9376,1765789,1799129,1333756,1313088,249403,282018,14205,14587,137929,155775,3865,3872,26631,29789,1356070,1337836,257137,291664,24857,26606,149336,168323,7133,7387,386391,376723,346301,334870,15821,17976,11764,10786,3571,3652,1284,1254,7650,8185,353053,342019,19105,21694,15643,14766,5319,5644,1979,1989
R,12,2025,56,4123577,2043737,2079840,1603509,1584097,246626,280736,24196,23989,132530,151142,5126,4999,31750,34877,1630462,1613363,256464,292647,37947,39125,144721,164445,8870,8892,1678180,1721651,1275705,1264965,231754,263994,13327,13988,129149,147653,3899,3845,24346,27206,1296122,1287566,238405,272426,23323,25344,139698,159109,6980,7064,365557,358189,327804,319132,14872,16742,10869,10001,3381,3489,1227,1154,7404,7671,334340,325797,18059,20221,14624,13781,5023,5336,1890,1828
R,12,2025,57,4004807,1982972,2021835,1554330,1538949,240516,273588,23898,23171,129926,148428,4608,4849,29694,32850,1579401,1566381,249535,284663,37115,37721,141244,160753,8073,8629,1633048,1679510,1240631,1233926,226030,257350,13194,13697,126842,145188,3465,3683,22886,25666,1259722,1255076,232117,265138,22969,24722,136662,155920,6327,6836,349924,342325,313699,305023,14486,16238,10704,9474,3084,3240,1143,1166,6808,7184,319679,311305,17418,19525,14146,12999,4582,4833,1746,1793
R,12,2025,58,3949493,1946629,2002864,1536061,1533005,236583,273438,22700,22959,118358,137275,4701,4727,28226,31460,1559889,1559226,245018,284173,35585,37236,128947,148676,7969,8417,1612100,1671673,1235937,1237690,222719,257593,12774,13929,115335,134268,3563,3645,21772,24548,1254066,1257899,228380,265125,22337,24812,124514,144066,6321,6727,334529,331191,300124,295315,13864,15845,9926,9030,3023,3007,1138,1082,6454,6912,305823,301327,16638,19048,13248,12424,4433,4610,1648,1690
R,12,2025,59,3969493,1949328,2020165,1541198,1552023,237885,277074,22476,22709,115626,132965,4686,4772,27457,30622,1564109,1577461,246224,287450,35290,36985,125710,143863,8029,8355,1623989,1697317,1249046,1263848,224410,261810,12897,14110,112705,129978,3611,3719,21320,23852,1266567,1283413,230009,269076,22618,24982,121401,139353,6437,6712,325339,322848,292152,288175,13475,15264,9579,8599,2921,2987,1075,1053,6137,6770,297542,294048,16215,18374,12672,12003,4309,4510,1592,1643
R,12,2025,60,4083563,2000005,2083558,1583384,1603917,244648,285424,23275,23496,116426,134898,4692,4737,27580,31086,1606407,1629720,252794,295647,36490,38255,126404,145925,8058,8412,1678381,1763535,1295048,1318590,230974,270060,13668,14870,113572,131871,3676,3740,21443,24404,1312689,1338562,236476,277270,23693,26298,122218,141370,6501,6826,321624,320023,288336,285327,13674,15364,9607,8626,2854,3027,1016,997,6137,6682,293718,291158,16318,18377,12797,11957,4186,4555,1557,1586
